,inventory_id,store_id,city,district
11790,3486,1.0,Maracabo,Zulia
11791,2220,2.0,Hunuco,Huanuco
11792,3983,2.0,Junan,Shandong
11793,1142,1.0,Sanya,Hainan
11794,3974,1.0,Erlangen,Baijeri
11795,40,1.0,Lublin,Lubelskie
11796,2284,1.0,Teboksary,Tuvassia
11797,659,1.0,Po,So Paulo
11798,2815,1.0,Syrakusa,Sisilia
11799,3648,2.0,Ljubertsy,Moskova
11800,1040,2.0,Southport,England
11801,1208,1.0,Balurghat,West Bengali
11802,3203,1.0,Boksburg,Gauteng
11803,4052,1.0,Witten,Nordrhein-Westfalen
11804,4042,2.0,Usolje-Sibirskoje,Irkutsk
11805,1136,1.0,Arlington,Texas
11806,1548,1.0,Kalisz,Wielkopolskie
11807,195,1.0,guas Lindas de Gois,Gois
11808,119,2.0,Botshabelo,Free State
11809,1074,2.0,Arak,Markazi
11810,3462,1.0,Chapra,Bihar
11811,272,1.0,Firozabad,Uttar Pradesh
11812,3897,2.0,Jodhpur,Rajasthan
11813,2297,1.0,Chisinau,Chisinau
11814,213,1.0,London,Ontario
11815,656,1.0,Balurghat,West Bengali
11816,2801,2.0,Koriyama,Fukushima
11817,2711,2.0,Mardan,Nothwest Border Prov
11818,1317,1.0,Mandaluyong,National Capital Reg
11819,2626,1.0,Bamenda,Nord-Ouest
11820,2639,1.0,Sasebo,Nagasaki
11821,2656,2.0,Patiala,Punjab
11822,1837,2.0,Tonghae,Kang-won
11823,3064,1.0,Vinh,Nghe An
11824,2593,1.0,Palghat (Palakkad),Kerala
11825,2207,2.0,Bucuresti,Bukarest
11826,3713,2.0,Santa Rosa,Southern Tagalog
11827,4562,1.0,Jhansi,Uttar Pradesh
11828,2331,1.0,Boksburg,Gauteng
11829,3728,2.0,Shanwei,Guangdong
11830,2407,1.0,Tuguegarao,Cagayan Valley
11831,2796,1.0,Akron,Ohio
11832,2253,2.0,Ikerre,Ondo & Ekiti
11833,1085,1.0,Mahajanga,Mahajanga
11834,3576,1.0,Tel Aviv-Jaffa,Tel Aviv
11835,2282,1.0,Ife,Oyo & Osun
11836,1824,2.0,Mit Ghamr,al-Daqahliya
11837,1524,1.0,Kalisz,Wielkopolskie
11838,2680,1.0,Laohekou,Hubei
11839,3091,2.0,Sumy,Sumy
11840,3791,1.0,Najafabad,Esfahan
11841,14,2.0,Cayenne,Cayenne
11842,3306,1.0,Korla,Xinxiang
11843,1784,1.0,Onomichi,Hiroshima
11844,3680,1.0,Nagaon,Assam
11845,1191,2.0,Goinia,Gois
11846,1437,1.0,Ife,Oyo & Osun
11847,3225,1.0,Kurgan,Kurgan
11848,2358,1.0,Patras,West Greece
11849,3888,2.0,Laredo,Texas
11850,137,2.0,Ezhou,Hubei
11851,1062,1.0,NDjamna,Chari-Baguirmi
11852,305,1.0,Munger (Monghyr),Bihar
11853,101,1.0,Sterling Heights,Michigan
11854,3483,1.0,Ueda,Nagano
11855,423,1.0,Molodetno,Minsk
11856,4354,2.0,Beira,Sofala
11857,2674,2.0,Zaria,Kaduna
11858,2604,2.0,Bhimavaram,Andhra Pradesh
11859,1003,2.0,Lancaster,California
11860,2985,1.0,Augusta-Richmond County,Georgia
11861,2577,1.0,San Lorenzo,Central
11862,2758,2.0,Ashgabat,Ahal
11863,938,1.0,Ozamis,Northern Mindanao
11864,2909,1.0,Escobar,Buenos Aires
11865,3453,1.0,Kimberley,Northern Cape
11866,4251,1.0,Newcastle,KwaZulu-Natal
11867,3013,1.0,Yinchuan,Ningxia
11868,4306,2.0,Cuman,Sucre
11869,4021,1.0,Rajkot,Gujarat
11870,2637,2.0,Cuauhtmoc,Chihuahua
11871,1787,2.0,Dayton,Ohio
11872,3982,1.0,Purnea (Purnia),Jharkhand
11873,4528,1.0,Escobar,Buenos Aires
11874,255,1.0,Santiago de Compostela,Galicia
11875,2500,2.0,Tabuk,Tabuk
11876,1539,1.0,Sullana,Piura
11877,3124,1.0,Yantai,Shandong
11878,2401,1.0,Jalib al-Shuyukh,Hawalli
11879,221,2.0,Alvorada,Rio Grande do Sul
11880,797,2.0,Santa Brbara dOeste,So Paulo
11881,3931,1.0,Mwanza,Mwanza
11882,608,1.0,Usak,Usak
11883,3290,1.0,Iwakuni,Yamaguchi
11884,1100,2.0,Ljubertsy,Moskova
11885,293,2.0,al-Qadarif,al-Qadarif
11886,3023,2.0,Pjatigorsk,Stavropol
11887,2619,1.0,Nezahualcyotl,Mxico
11888,746,1.0,Saarbrcken,Saarland
11889,2321,2.0,Rizhao,Shandong
11890,1223,1.0,Xiangtan,Hunan
11891,2156,1.0,Tanza,Southern Tagalog
11892,259,1.0,Vancouver,British Colombia
11893,3904,1.0,Shimoga,Karnataka
11894,3163,2.0,Pingxiang,Jiangxi
11895,3179,2.0,Atlixco,Puebla
11896,1931,2.0,Ciomas,West Java
11897,4274,2.0,al-Hawiya,Mekka
11898,1387,1.0,Lincoln,Nebraska
11899,1196,2.0,Pangkal Pinang,Sumatera Selatan
11900,2846,1.0,Soshanguve,Gauteng
11901,2725,2.0,Imus,Southern Tagalog
11902,325,1.0,Ashqelon,Ha Darom
11903,3928,1.0,Talavera,Central Luzon
11904,3390,1.0,Sorocaba,So Paulo
11905,871,2.0,Emmen,Drenthe
11906,4254,2.0,San Felipe de Puerto Plata,Puerto Plata
11907,3578,1.0,Nam Dinh,Nam Ha
11908,744,1.0,Zhezqazghan,Qaraghandy
11909,741,1.0,Kolpino,Pietari
11910,1634,2.0,Botosani,Botosani
11911,1557,1.0,Salinas,California
11912,2631,2.0,Songkhla,Songkhla
11913,1608,1.0,Kalisz,Wielkopolskie
11914,2169,1.0,Binzhou,Shandong
11915,4497,2.0,Nador,Oriental
11916,4253,1.0,Brest,Bretagne
11917,494,1.0,Shaoguan,Guangdong
11918,3707,1.0,Bhopal,Madhya Pradesh
11919,1907,2.0,Taguig,National Capital Reg
11920,1711,2.0,Bhusawal,Maharashtra
11921,1441,2.0,Gulbarga,Karnataka
11922,2111,2.0,Battambang,Battambang
11923,3134,2.0,Santa Brbara dOeste,So Paulo
11924,79,1.0,Tuguegarao,Cagayan Valley
11925,3765,2.0,Adana,Adana
11926,1299,1.0,Nantou,Nantou
11927,2022,1.0,Qinhuangdao,Hebei
11928,151,1.0,Guadalajara,Jalisco
11929,2574,1.0,Kitwe,Copperbelt
11930,1230,1.0,Patras,West Greece
11931,1640,2.0,Malm,Skne ln
11932,1127,1.0,Tychy,Slaskie
11933,2926,1.0,Coquimbo,Coquimbo
11934,3927,1.0,Purnea (Purnia),Jharkhand
11935,3305,2.0,Battambang,Battambang
11936,1188,1.0,Kakamigahara,Gifu
11937,159,1.0,Tokat,Tokat
11938,4094,2.0,Fengshan,Kaohsiung
11939,4466,2.0,Bchar,Bchar
11940,27,1.0,Emeishan,Sichuan
11941,1108,1.0,Tychy,Slaskie
11942,2953,2.0,Leshan,Sichuan
11943,2928,2.0,Zanzibar,Zanzibar West
11944,3329,2.0,Nador,Oriental
11945,854,2.0,Ikerre,Ondo & Ekiti
11946,4412,2.0,Tabora,Tabora
11947,1394,1.0,Bern,Bern
11948,2411,1.0,Valle de Santiago,Guanajuato
11949,2993,1.0,Okara,Punjab
11950,220,1.0,Soshanguve,Gauteng
11951,1221,2.0,San Felipe del Progreso,Mxico
11952,2533,2.0,Rockford,Illinois
11953,1924,2.0,Ikerre,Ondo & Ekiti
11954,2061,2.0,Sambhal,Uttar Pradesh
11955,2694,1.0,Abha,Asir
11956,3924,2.0,Atlixco,Puebla
11957,2015,1.0,Warren,Michigan
11958,4384,2.0,Shimonoseki,Yamaguchi
11959,232,1.0,Fuyu,Jilin
11960,2225,1.0,Brescia,Lombardia
11961,194,1.0,Sogamoso,Boyac
11962,3702,1.0,Korla,Xinxiang
11963,1151,2.0,Yingkou,Liaoning
11964,698,2.0,Ciomas,West Java
11965,668,2.0,Zhoushan,Zhejiang
11966,1779,1.0,Tangail,Dhaka
11967,2756,2.0,Mukateve,Taka-Karpatia
11968,1282,1.0,Kansas City,Missouri
11969,1472,2.0,Mukateve,Taka-Karpatia
11970,1609,1.0,Shaoguan,Guangdong
11971,3843,1.0,Tegal,Central Java
11972,498,1.0,Tanauan,Southern Tagalog
11973,1528,2.0,Tonghae,Kang-won
11974,4380,2.0,Brindisi,Apulia
11975,568,2.0,Hagonoy,Central Luzon
11976,4165,1.0,Loja,Loja
11977,3228,2.0,Dayton,Ohio
11978,118,2.0,Haldia,West Bengali
11979,2580,2.0,Callao,Callao
11980,3577,1.0,Augusta-Richmond County,Georgia
11981,2208,2.0,Ikerre,Ondo & Ekiti
11982,1610,1.0,Bamenda,Nord-Ouest
11983,1478,2.0,Robamba,Chimborazo
11984,3429,1.0,Saint Louis,Missouri
11985,3686,2.0,Bergamo,Lombardia
11986,3012,1.0,Elista,Kalmykia
11987,940,2.0,Yaound,Centre
11988,4132,2.0,Hubli-Dharwad,Karnataka
11989,295,2.0,Sanaa,Sanaa
11990,3428,2.0,San Felipe del Progreso,Mxico
11991,3953,2.0,Bchar,Bchar
11992,2720,2.0,Kamyin,Volgograd
11993,2193,1.0,Cianjur,West Java
11994,4258,2.0,Hiroshima,Hiroshima
11995,4333,1.0,Boksburg,Gauteng
11996,2256,1.0,Brockton,Massachusetts
11997,4158,1.0,A Corua (La Corua),Galicia
11998,1386,2.0,Changhwa,Changhwa
11999,3868,2.0,al-Hawiya,Mekka
12000,2690,2.0,Brindisi,Apulia
12001,2062,1.0,Valparai,Tamil Nadu
12002,4072,1.0,Yantai,Shandong
12003,3007,1.0,Palghat (Palakkad),Kerala
12004,865,1.0,Sokoto,Sokoto & Kebbi & Zam
12005,2134,2.0,Patiala,Punjab
12006,1076,1.0,Rajkot,Gujarat
12007,495,2.0,Ezhou,Hubei
12008,2698,2.0,Bchar,Bchar
12009,3530,1.0,Tsaotun,Nantou
12010,1778,1.0,Rajkot,Gujarat
12011,593,2.0,Sagamihara,Kanagawa
12012,2109,2.0,Adana,Adana
12013,344,1.0,Zhezqazghan,Qaraghandy
12014,1921,2.0,San Felipe del Progreso,Mxico
12015,2566,2.0,Meixian,Guangdong
12016,3258,2.0,Taguig,National Capital Reg
12017,3977,2.0,Davao,Southern Mindanao
12018,2067,1.0,Gingoog,Northern Mindanao
12019,247,1.0,Sal,Rabat-Sal-Zammour-Z
12020,2398,1.0,Yinchuan,Ningxia
12021,4019,2.0,Bhilwara,Rajasthan
12022,1568,1.0,Bijapur,Karnataka
12023,45,1.0,Otsu,Shiga
12024,607,1.0,Miraj,Maharashtra
12025,3516,1.0,Saint-Denis,Saint-Denis
12026,449,1.0,Ozamis,Northern Mindanao
12027,2793,1.0,Esfahan,Esfahan
12028,1106,1.0,Fukuyama,Hiroshima
12029,2731,1.0,Birgunj,Central
12030,834,1.0,Birgunj,Central
12031,2335,2.0,Ourense (Orense),Galicia
12032,3620,2.0,Bradford,England
12033,766,2.0,Satna,Madhya Pradesh
12034,3794,1.0,Saint-Denis,Saint-Denis
12035,4404,2.0,Bucuresti,Bukarest
12036,1288,1.0,Wroclaw,Dolnoslaskie
12037,2389,1.0,Kolpino,Pietari
12038,1772,2.0,Monclova,Coahuila de Zaragoza
12039,3706,1.0,Szkesfehrvr,Fejr
12040,3377,2.0,Cavite,Southern Tagalog
12041,469,2.0,Southport,England
12042,3895,2.0,Junan,Shandong
12043,3886,2.0,Halle/Saale,Anhalt Sachsen
12044,3773,1.0,Dongying,Shandong
12045,2433,2.0,Santa Brbara dOeste,So Paulo
12046,2348,1.0,Tandil,Buenos Aires
12047,4001,2.0,Mosul,Ninawa
12048,99,2.0,Tonghae,Kang-won
12049,4448,2.0,Owo,Ondo & Ekiti
12050,3780,1.0,Nagareyama,Chiba
12051,1481,2.0,Toulouse,Midi-Pyrnes
12052,1091,1.0,Florencia,Caquet
12053,1878,1.0,Mandaluyong,National Capital Reg
12054,2438,1.0,Ruse,Ruse
12055,4111,1.0,Korolev,Moskova
12056,2373,2.0,Smolensk,Smolensk
12057,144,2.0,Cam Ranh,Khanh Hoa
12058,1791,1.0,Aurora,Illinois
12059,1141,2.0,Zhoushan,Zhejiang
12060,298,1.0,Benin City,Edo & Delta
12061,3644,2.0,Araatuba,So Paulo
12062,2474,1.0,Lengshuijiang,Hunan
12063,2013,2.0,Zaoyang,Hubei
12064,4327,2.0,Cavite,Southern Tagalog
12065,631,1.0,Emeishan,Sichuan
12066,1357,1.0,Greensboro,North Carolina
12067,1874,2.0,Eskisehir,Eskisehir
12068,209,2.0,Basel,Basel-Stadt
12069,2939,1.0,Graz,Steiermark
12070,711,1.0,al-Qatif,al-Sharqiya
12071,3147,1.0,Boksburg,Gauteng
12072,4278,1.0,Oulu,Pohjois-Pohjanmaa
12073,3589,2.0,Zhoushan,Zhejiang
12074,684,2.0,Apeldoorn,Gelderland
12075,646,2.0,Botosani,Botosani
12076,1491,2.0,Gijn,Asturia
12077,620,1.0,Sullana,Piura
12078,3435,2.0,Yingkou,Liaoning
12079,1985,2.0,Emmen,Drenthe
12080,2706,1.0,Jaipur,Rajasthan
12081,600,2.0,Kamarhati,West Bengali
12082,3963,1.0,Clarksville,Tennessee
12083,324,1.0,Molodetno,Minsk
12084,1754,2.0,Arecibo,Arecibo
12085,651,2.0,Baicheng,Jilin
12086,3392,1.0,Izumisano,Osaka
12087,2161,1.0,Chatsworth,KwaZulu-Natal
12088,3964,1.0,Chisinau,Chisinau
12089,216,1.0,Fukuyama,Hiroshima
12090,1050,1.0,guas Lindas de Gois,Gois
12091,1089,2.0,Moscow,Moscow (City)
12092,44,2.0,Halifax,Nova Scotia
12093,4135,1.0,Braslia,Distrito Federal
12094,534,2.0,Konotop,Sumy
12095,1743,1.0,Siegen,Nordrhein-Westfalen
12096,4365,1.0,Izumisano,Osaka
12097,4268,2.0,Addis Abeba,Addis Abeba
12098,4363,2.0,Jakarta,Jakarta Raya
12099,4551,2.0,Southend-on-Sea,England
12100,2848,1.0,Nakhon Sawan,Nakhon Sawan
12101,3234,1.0,Zapopan,Jalisco
12102,1060,1.0,Fukuyama,Hiroshima
12103,1675,1.0,Nuuk,Kitaa
12104,1423,1.0,Chapra,Bihar
12105,2984,1.0,Suihua,Heilongjiang
12106,2905,2.0,Trshavn,Streymoyar
12107,4290,2.0,Fengshan,Kaohsiung
12108,2707,1.0,Korolev,Moskova
12109,1405,2.0,Cayenne,Cayenne
12110,1228,2.0,Rockford,Illinois
12111,3082,1.0,Avellaneda,Buenos Aires
12112,4140,2.0,Sanaa,Sanaa
12113,158,1.0,La Plata,Buenos Aires
12114,4298,2.0,Serpuhov,Moskova
12115,2912,2.0,Cuautla,Morelos
12116,3423,2.0,Bchar,Bchar
12117,4030,2.0,Mwene-Ditu,East Kasai
12118,361,2.0,York,England
12119,2036,1.0,Sal,Rabat-Sal-Zammour-Z
12120,136,1.0,Zhezqazghan,Qaraghandy
12121,2304,1.0,Tiefa,Liaoning
12122,4218,2.0,Huejutla de Reyes,Hidalgo
12123,2252,1.0,Amersfoort,Utrecht
12124,891,1.0,Sterling Heights,Michigan
12125,1358,2.0,Battambang,Battambang
12126,3380,1.0,Tangail,Dhaka
12127,2600,1.0,Valparai,Tamil Nadu
12128,1958,2.0,Botshabelo,Free State
12129,2682,1.0,Valle de Santiago,Guanajuato
12130,1019,2.0,South Hill,
12131,3944,1.0,Mogiljov,Mogiljov
12132,3632,2.0,Klerksdorp,North West
12133,388,2.0,Trshavn,Streymoyar
12134,1537,1.0,Boa Vista,Roraima
12135,322,1.0,Jaffna,Northern
12136,731,1.0,Abha,Asir
12137,3748,1.0,Tanauan,Southern Tagalog
12138,2876,1.0,Gandhinagar,Gujarat
12139,512,1.0,Celaya,Guanajuato
12140,3482,1.0,Nantou,Nantou
12141,3833,1.0,Ozamis,Northern Mindanao
12142,705,1.0,Yerevan,Yerevan
12143,2409,2.0,Poos de Caldas,Minas Gerais
12144,3696,2.0,Ogbomosho,Oyo & Osun
12145,3781,1.0,Chatsworth,KwaZulu-Natal
12146,1976,2.0,Myingyan,Mandalay
12147,2797,1.0,Adoni,Andhra Pradesh
12148,3929,2.0,Lubumbashi,Shaba
12149,2491,1.0,Kakamigahara,Gifu
12150,2065,2.0,Bat Yam,Tel Aviv
12151,3270,2.0,Bellevue,Washington
12152,2311,2.0,Leshan,Sichuan
12153,4121,1.0,Kowloon and New Kowloon,Kowloon and New Kowl
12154,2243,1.0,Ivanovo,Ivanovo
12155,1328,1.0,Mwanza,Mwanza
12156,2420,2.0,Tartu,Tartumaa
12157,2697,1.0,Benin City,Edo & Delta
12158,1349,2.0,El Alto,La Paz
12159,3849,1.0,Celaya,Guanajuato
12160,4215,2.0,Crdoba,Crdoba
12161,3627,1.0,s-Hertogenbosch,Noord-Brabant
12162,3085,1.0,Paarl,Western Cape
12163,2859,1.0,NDjamna,Chari-Baguirmi
12164,2281,2.0,Cuautla,Morelos
12165,1125,1.0,Kowloon and New Kowloon,Kowloon and New Kowl
12166,454,2.0,Rockford,Illinois
12167,1162,2.0,Asuncin,Asuncin
12168,2830,1.0,Yerevan,Yerevan
12169,1458,1.0,Abha,Asir
12170,4558,2.0,Ciparay,West Java
12171,3873,2.0,Hagonoy,Central Luzon
12172,522,1.0,Hodeida,Hodeida
12173,1152,1.0,Warren,Michigan
12174,1499,2.0,Jaroslavl,Jaroslavl
12175,2276,2.0,Mardan,Nothwest Border Prov
12176,532,1.0,Mahajanga,Mahajanga
12177,296,1.0,Chatsworth,KwaZulu-Natal
12178,3153,1.0,Nukualofa,Tongatapu
12179,1723,1.0,Fontana,California
12180,1558,1.0,Weifang,Shandong
12181,1342,2.0,Tabuk,Tabuk
12182,3360,1.0,Chisinau,Chisinau
12183,2989,2.0,Ziguinchor,Ziguinchor
12184,1764,2.0,Nyeri,Central
12185,2464,1.0,Munger (Monghyr),Bihar
12186,2667,1.0,Miraj,Maharashtra
12187,3450,1.0,Kalisz,Wielkopolskie
12188,1086,1.0,Valle de la Pascua,Gurico
12189,292,1.0,Wroclaw,Dolnoslaskie
12190,943,2.0,Daugavpils,Daugavpils
12191,4302,1.0,Caracas,Distrito Federal
12192,3687,2.0,Xintai,Shandong
12193,1628,2.0,Songkhla,Songkhla
12194,424,1.0,Augusta-Richmond County,Georgia
12195,840,1.0,A Corua (La Corua),Galicia
12196,3676,1.0,Ruse,Ruse
12197,672,2.0,Bucuresti,Bukarest
12198,4228,1.0,Juiz de Fora,Minas Gerais
12199,304,2.0,Cuernavaca,Morelos
12200,774,2.0,La Romana,La Romana
12201,3275,2.0,Poos de Caldas,Minas Gerais
12202,3745,2.0,Olomouc,Severn Morava
12203,2039,2.0,Alvorada,Rio Grande do Sul
12204,279,1.0,San Miguel de Tucumn,Tucumn
12205,3035,2.0,Sambhal,Uttar Pradesh
12206,1484,1.0,Kimberley,Northern Cape
12207,3898,2.0,Sirjan,Kerman
12208,4058,2.0,Pyongyang,Pyongyang-si
12209,2094,1.0,Uttarpara-Kotrung,West Bengali
12210,4095,1.0,Juazeiro do Norte,Cear
12211,4139,2.0,Mukateve,Taka-Karpatia
12212,2556,1.0,Funafuti,Funafuti
12213,1933,2.0,al-Hawiya,Mekka
12214,2249,1.0,Kumbakonam,Tamil Nadu
12215,982,2.0,Ezeiza,Buenos Aires
12216,2488,1.0,al-Ayn,Abu Dhabi
12217,3949,1.0,Sal,Rabat-Sal-Zammour-Z
12218,4142,1.0,Atinsk,Krasnojarsk
12219,1781,2.0,Probolinggo,East Java
12220,1876,1.0,Sungai Petani,Kedah
12221,682,1.0,Jalib al-Shuyukh,Hawalli
12222,3671,1.0,Juiz de Fora,Minas Gerais
12223,2772,2.0,Masqat,Masqat
12224,1123,2.0,Manchester,New Hampshire
12225,1910,1.0,Uttarpara-Kotrung,West Bengali
12226,1115,1.0,Uttarpara-Kotrung,West Bengali
12227,2399,1.0,Sincelejo,Sucre
12228,174,1.0,NDjamna,Chari-Baguirmi
12229,3823,1.0,Bamenda,Nord-Ouest
12230,957,1.0,Jinzhou,Liaoning
12231,1190,2.0,Emmen,Drenthe
12232,4422,2.0,South Hill,
12233,4043,2.0,Moscow,Moscow (City)
12234,1948,2.0,Changhwa,Changhwa
12235,1168,1.0,Lungtan,Taipei
12236,1261,1.0,Tallahassee,Florida
12237,2095,1.0,Etawah,Uttar Pradesh
12238,1829,2.0,Santo Andr,So Paulo
12239,4441,1.0,Belm,Par
12240,2960,2.0,Fengshan,Kaohsiung
12241,3199,1.0,Santiago de los Caballeros,Santiago
12242,2264,2.0,Poos de Caldas,Minas Gerais
12243,2120,1.0,Sokoto,Sokoto & Kebbi & Zam
12244,3586,2.0,Pune,Maharashtra
12245,921,1.0,Sasebo,Nagasaki
12246,3044,1.0,Warren,Michigan
12247,127,1.0,Teboksary,Tuvassia
12248,566,2.0,Uluberia,West Bengali
12249,2858,2.0,Laredo,Texas
12250,2100,2.0,Salzburg,Salzburg
12251,2975,1.0,Czestochowa,Slaskie
12252,269,1.0,Sincelejo,Sucre
12253,2861,1.0,Springs,Gauteng
12254,2904,2.0,Tsuyama,Okayama
12255,1352,2.0,Hidalgo,Michoacn de Ocampo
12256,4076,1.0,Shaoguan,Guangdong
12257,591,1.0,Boksburg,Gauteng
12258,4053,2.0,Mukateve,Taka-Karpatia
12259,3073,1.0,Sincelejo,Sucre
12260,537,1.0,Coacalco de Berriozbal,Mxico
12261,2192,2.0,Cuauhtmoc,Chihuahua
12262,652,2.0,Cavite,Southern Tagalog
12263,93,1.0,Vila Velha,Esprito Santo
12264,724,1.0,Zhezqazghan,Qaraghandy
12265,2456,2.0,Tabora,Tabora
12266,3866,1.0,Johannesburg,Gauteng
12267,1964,1.0,Bhopal,Madhya Pradesh
12268,3539,2.0,Sucre,Chuquisaca
12269,265,1.0,Juazeiro do Norte,Cear
12270,1474,2.0,Eskisehir,Eskisehir
12271,4491,1.0,Atinsk,Krasnojarsk
12272,407,2.0,Alessandria,Piemonte
12273,3205,2.0,Dayton,Ohio
12274,4159,1.0,Pudukkottai,Tamil Nadu
12275,4032,2.0,Moscow,Moscow (City)
12276,4576,1.0,al-Qatif,al-Sharqiya
12277,3623,1.0,Graz,Steiermark
12278,574,1.0,Iwaki,Fukushima
12279,3162,2.0,Urawa,Saitama
12280,3531,2.0,Stara Zagora,Haskovo
12281,3729,2.0,Kurashiki,Okayama
12282,2238,2.0,Hubli-Dharwad,Karnataka
12283,4401,1.0,Vinh,Nghe An
12284,443,2.0,Cuernavaca,Morelos
12285,4100,1.0,Korla,Xinxiang
12286,4270,2.0,Chiayi,Chiayi
12287,1417,1.0,Kuching,Sarawak
12288,614,2.0,Zaoyang,Hubei
12289,2479,2.0,Myingyan,Mandalay
12290,1651,2.0,Cam Ranh,Khanh Hoa
12291,2091,1.0,Santiago de los Caballeros,Santiago
12292,903,1.0,Vancouver,British Colombia
12293,904,2.0,Moscow,Moscow (City)
12294,892,1.0,Skikda,Skikda
12295,3213,1.0,Ruse,Ruse
12296,2293,2.0,Trshavn,Streymoyar
12297,765,2.0,Zaoyang,Hubei
12298,1604,1.0,Uijongbu,Kyonggi
12299,1381,2.0,Phnom Penh,Phnom Penh
12300,4463,1.0,Amroha,Uttar Pradesh
12301,3853,2.0,Livorno,Toscana
12302,2679,2.0,Sumy,Sumy
12303,2877,2.0,Leshan,Sichuan
12304,762,2.0,Masqat,Masqat
12305,3814,1.0,Tama,Ibaragi
12306,1650,1.0,Fuyu,Jilin
12307,80,1.0,Shahr-e Kord,Chaharmahal va Bakht
12308,2053,2.0,Pereira,Risaralda
12309,2204,2.0,El Alto,La Paz
12310,2012,2.0,Mosul,Ninawa
12311,4325,1.0,Bislig,Caraga
12312,90,2.0,Kamyin,Volgograd
12313,3694,1.0,Dhaka,Dhaka
12314,999,1.0,Najafabad,Esfahan
12315,3248,1.0,Lengshuijiang,Hunan
12316,516,1.0,Karnal,Haryana
12317,4235,2.0,Okinawa,Okinawa
12318,4107,1.0,Rampur,Uttar Pradesh
12319,2436,1.0,Syrakusa,Sisilia
12320,1844,2.0,Omiya,Saitama
12321,1865,2.0,Duisburg,Nordrhein-Westfalen
12322,2425,1.0,Tuguegarao,Cagayan Valley
12323,1355,2.0,Araatuba,So Paulo
12324,3127,1.0,Atinsk,Krasnojarsk
12325,889,1.0,Celaya,Guanajuato
12326,4565,2.0,Denizli,Denizli
12327,627,1.0,Buenaventura,Valle
12328,4370,2.0,Kaduna,Kaduna
12329,2629,2.0,Ljubertsy,Moskova
12330,2776,2.0,Hidalgo,Michoacn de Ocampo
12331,2484,2.0,Changhwa,Changhwa
12332,4221,1.0,Gandhinagar,Gujarat
12333,274,1.0,Jaffna,Northern
12334,1600,2.0,Gulbarga,Karnataka
12335,3561,2.0,Ciomas,West Java
12336,130,2.0,Yuncheng,Shanxi
12337,1408,1.0,Lincoln,Nebraska
12338,448,2.0,Eskisehir,Eskisehir
12339,3675,1.0,Salinas,California
12340,2359,1.0,Lipetsk,Lipetsk
12341,1200,2.0,Olomouc,Severn Morava
12342,1788,2.0,Uruapan,Michoacn de Ocampo
12343,434,2.0,Haldia,West Bengali
12344,4191,2.0,Konotop,Sumy
12345,1333,1.0,Batman,Batman
12346,2299,2.0,Pathankot,Punjab
12347,643,1.0,Bern,Bern
12348,1594,1.0,Fukuyama,Hiroshima
12349,2913,2.0,Brindisi,Apulia
12350,4112,1.0,Abu Dhabi,Abu Dhabi
12351,493,2.0,Bhimavaram,Andhra Pradesh
12352,166,1.0,Kimberley,Northern Cape
12353,504,2.0,Southend-on-Sea,England
12354,4172,1.0,Munger (Monghyr),Bihar
12355,929,2.0,Varanasi (Benares),Uttar Pradesh
12356,1418,2.0,Oyo,Oyo & Osun
12357,3131,1.0,Adoni,Andhra Pradesh
12358,3447,2.0,Memphis,Tennessee
12359,3398,2.0,Atlixco,Puebla
12360,4350,2.0,Sanaa,Sanaa
12361,3799,1.0,Nezahualcyotl,Mxico
12362,1822,1.0,Kragujevac,Central Serbia
12363,3777,2.0,Addis Abeba,Addis Abeba
12364,484,1.0,Onomichi,Hiroshima
12365,3343,1.0,Ueda,Nagano
12366,622,1.0,El Fuerte,Sinaloa
12367,2982,2.0,Mukateve,Taka-Karpatia
12368,777,1.0,Adoni,Andhra Pradesh
12369,939,1.0,Rio Claro,So Paulo
12370,3508,2.0,Okinawa,Okinawa
12371,852,1.0,Pemalang,Central Java
12372,4564,2.0,Kamarhati,West Bengali
12373,4418,2.0,Salzburg,Salzburg
12374,2879,2.0,Kimchon,Kyongsangbuk
12375,55,2.0,Stara Zagora,Haskovo
12376,3651,2.0,Tabora,Tabora
12377,3049,1.0,Tokat,Tokat
12378,1641,1.0,Kolpino,Pietari
12379,2557,2.0,Kisumu,Nyanza
12380,3143,1.0,Sterling Heights,Michigan
12381,3303,2.0,Haiphong,Haiphong
12382,3604,2.0,Ezeiza,Buenos Aires
12383,4016,1.0,Chatsworth,KwaZulu-Natal
12384,1891,2.0,Gijn,Asturia
12385,3603,1.0,Kermanshah,Kermanshah
12386,1507,2.0,Angra dos Reis,Rio de Janeiro
12387,2695,2.0,Cuman,Sucre
12388,2435,1.0,Iwatsuki,Saitama
12389,3605,1.0,Aurora,Illinois
12390,2020,2.0,Livorno,Toscana
12391,3624,2.0,Nador,Oriental
12392,1872,1.0,Cabuyao,Southern Tagalog
12393,4247,1.0,Birgunj,Central
12394,3950,2.0,Daugavpils,Daugavpils
12395,1767,1.0,Esfahan,Esfahan
12396,4314,1.0,Akron,Ohio
12397,385,2.0,Varanasi (Benares),Uttar Pradesh
12398,2124,1.0,Dhule (Dhulia),Maharashtra
12399,1097,1.0,Boa Vista,Roraima
12400,228,2.0,Salzburg,Salzburg
12401,4368,2.0,Kamyin,Volgograd
12402,391,2.0,Zanzibar,Zanzibar West
